Antibiotic.Mnemonic_MMB;Antibiotic.Mnemonic;Microorganism.Mnemonic;ForAgarDiffusion;LowPivotValue;HighPivotValue;ExcludeLowPivot;ExcludeHighPivot;EligibleFunction.Description
LEV;LEVOFLOX;Micro-organisme;no;.001;1;no;yes;groep 130.02
LEV;LEVOFLOX;Micro-organisme;no;.001;1;no;yes;groep 130.03
LEV;LEVOFLOX;Micro-organisme;no;.001;1;no;yes;groep 130.04
LEV;LEVOFLOX;Micro-organisme;no;.001;1;no;yes;groep 130.05
LEV;LEVOFLOX;Micro-organisme;no;.001;1;no;yes;groep 130.06
LEV;LEVOFLOX;Micro-organisme;no;.001;1;no;yes;groep 130.07
LEV;LEVOFLOX;Micro-organisme;no;.001;1;no;yes;groep 130.08
LEV;LEVOFLOX;Micro-organisme;no;.001;1;no;yes;groep 130.09
LEV;LEVOFLOX;Micro-organisme;no;.001;1;no;yes;groep 131
LEV;LEVOFLOX;Micro-organisme;no;.001;1;no;yes;groep 20
LEV;LEVOFLOX;Micro-organisme;no;.001;1;no;yes;groep 20.01
LEV;LEVOFLOX;Micro-organisme;no;.001;1;no;yes;groep 220
LEV;LEVOFLOX;Micro-organisme;no;.001;2;no;yes;groep 150
LEV;LEVOFLOX;Micro-organisme;no;.001;2;no;yes;groep 150.01
LEV;LEVOFLOX;Micro-organisme;no;.001;2;no;yes;groep 150.02
LEV;LEVOFLOX;Micro-organisme;no;.001;2;no;yes;groep 150.03
LEV;LEVOFLOX;Micro-organisme;no;.001;2;no;yes;groep 150.04
LEV;LEVOFLOX;Micro-organisme;no;.001;2;no;yes;groep 160
LEV;LEVOFLOX;Micro-organisme;no;.064;.064;no;yes;groep 320
LEV;LEVOFLOX;Micro-organisme;no;.064;.064;no;yes;groep 90
LEV;LEVOFLOX;Micro-organisme;no;.125;.125;no;yes;groep 100
LEV;LEVOFLOX;Micro-organisme;no;.125;.125;no;yes;groep 340
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.01
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.02
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.03
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.04
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.05
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.06
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.07
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.08
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.09
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.10
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.11
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.12
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.13
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.14
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.15
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.16
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.17
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.18
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.19
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.20
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.21
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.22
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.23
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.24
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.25
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.26
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 10.27
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 350
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 350.01
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 350.02
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 380
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 40
LEV;LEVOFLOX;Micro-organisme;no;.5;1;no;yes;groep 80
LEV;LEVOFLOX;Micro-organisme;no;1;1;no;yes;groep 310
LEV;LEVOFLOX;Micro-organisme;no;1;2;no;yes;groep 430
LEV;LEVOFLOX;Micro-organisme;no;2;2;no;yes;groep 330
LEV;LEVOFLOX;Micro-organisme;no;.001;4;no;yes;groep 30
LEV;LEVOFLOX;Micro-organisme;no;4;4;no;yes;groep 140
LEV;LEVOFLOX;Micro-organisme;no;4;4;no;yes;groep 140.01
LEV;LEVOFLOX;Micro-organisme;no;4;4;no;yes;groep 140.02
LEV;LEVOFLOX;Micro-organisme;no;4;4;no;yes;groep 140.03
LEV;LEVOFLOX;Micro-organisme;yes;14;9999;yes;no;groep 30
LEV;LEVOFLOX;Micro-organisme;yes;15;15;yes;no;groep 140
LEV;LEVOFLOX;Micro-organisme;yes;15;15;yes;no;groep 140.01
LEV;LEVOFLOX;Micro-organisme;yes;15;15;yes;no;groep 140.02
LEV;LEVOFLOX;Micro-organisme;yes;15;15;yes;no;groep 140.03
LEV;LEVOFLOX;Micro-organisme;yes;16;50;yes;no;groep 160
LEV;LEVOFLOX;Micro-organisme;yes;17;50;yes;no;groep 150
LEV;LEVOFLOX;Micro-organisme;yes;17;50;yes;no;groep 150.01
LEV;LEVOFLOX;Micro-organisme;yes;17;50;yes;no;groep 150.02
LEV;LEVOFLOX;Micro-organisme;yes;17;50;yes;no;groep 150.03
LEV;LEVOFLOX;Micro-organisme;yes;17;50;yes;no;groep 150.04
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.01
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.02
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.03
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.04
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.05
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.06
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.07
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.08
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.09
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.10
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.11
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.12
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.13
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.14
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.15
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.16
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.17
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.18
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.19
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.20
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.21
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.22
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.23
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.24
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.25
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.26
LEV;LEVOFLOX;Micro-organisme;yes;19;23;yes;no;groep 10.27
LEV;LEVOFLOX;Micro-organisme;yes;20;23;yes;no;groep 40
LEV;LEVOFLOX;Micro-organisme;yes;22;50;yes;no;groep 131
LEV;LEVOFLOX;Micro-organisme;yes;22;50;yes;no;groep 20
LEV;LEVOFLOX;Micro-organisme;yes;22;50;yes;no;groep 20.01
LEV;LEVOFLOX;Micro-organisme;yes;23;50;yes;no;groep 220
LEV;LEVOFLOX;Micro-organisme;yes;24;27;yes;no;groep 350
LEV;LEVOFLOX;Micro-organisme;yes;24;27;yes;no;groep 350.01
LEV;LEVOFLOX;Micro-organisme;yes;24;27;yes;no;groep 350.02
LEV;LEVOFLOX;Micro-organisme;yes;24;50;yes;no;groep 130
LEV;LEVOFLOX;Micro-organisme;yes;24;50;yes;no;groep 130.02
LEV;LEVOFLOX;Micro-organisme;yes;24;50;yes;no;groep 130.03
LEV;LEVOFLOX;Micro-organisme;yes;24;50;yes;no;groep 130.04
LEV;LEVOFLOX;Micro-organisme;yes;24;50;yes;no;groep 130.05
LEV;LEVOFLOX;Micro-organisme;yes;24;50;yes;no;groep 130.06
LEV;LEVOFLOX;Micro-organisme;yes;24;50;yes;no;groep 130.07
LEV;LEVOFLOX;Micro-organisme;yes;24;50;yes;no;groep 130.08
LEV;LEVOFLOX;Micro-organisme;yes;24;50;yes;no;groep 130.09
LEV;LEVOFLOX;Micro-organisme;yes;27;27;yes;no;groep 320
LEV;LEVOFLOX;Micro-organisme;yes;28;28;yes;no;groep 340
LEV;LEVOFLOX;Micro-organisme;yes;29;29;yes;no;groep 100
LEV;LEVOFLOX;Micro-organisme;yes;30;30;yes;no;groep 90
LEV;LEVOFLOX;Micro-organisme;yes;9999;9999;yes;no;groep 170
LEV;LEVOFLOX;Micro-organisme;yes;9999;9999;yes;no;groep 60
LIN;LINEZOL;Micro-organisme;no;.001;.001;no;yes;groep 120.01
LIN;LINEZOL;Micro-organisme;no;.001;.001;no;yes;groep 120.02
LIN;LINEZOL;Micro-organisme;no;.001;.001;no;yes;groep 120.03
LIN;LINEZOL;Micro-organisme;no;2;2;no;yes;groep 150
LIN;LINEZOL;Micro-organisme;no;2;2;no;yes;groep 150.01
LIN;LINEZOL;Micro-organisme;no;2;2;no;yes;groep 150.02
LIN;LINEZOL;Micro-organisme;no;2;2;no;yes;groep 150.03
LIN;LINEZOL;Micro-organisme;no;2;2;no;yes;groep 150.04
LIN;LINEZOL;Micro-organisme;no;2;2;no;yes;groep 160
LIN;LINEZOL;Micro-organisme;no;2;2;no;yes;groep 180
LIN;LINEZOL;Micro-organisme;no;2;2;no;yes;groep 220
LIN;LINEZOL;Micro-organisme;no;2;2;no;yes;groep 380
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 130
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 130.02
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 130.03
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 130.04
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 130.05
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 130.06
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 130.07
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 130.08
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 130.09
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 131
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 140
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 140.01
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 140.02
LIN;LINEZOL;Micro-organisme;no;4;4;no;yes;groep 140.03
LIN;LINEZOL;Micro-organisme;yes;19;19;yes;no;groep 150
LIN;LINEZOL;Micro-organisme;yes;19;19;yes;no;groep 150.01
LIN;LINEZOL;Micro-organisme;yes;19;19;yes;no;groep 150.02
LIN;LINEZOL;Micro-organisme;yes;19;19;yes;no;groep 150.03
LIN;LINEZOL;Micro-organisme;yes;19;19;yes;no;groep 150.04
LIN;LINEZOL;Micro-organisme;yes;20;20;yes;no;groep 140
LIN;LINEZOL;Micro-organisme;yes;20;20;yes;no;groep 140.01
LIN;LINEZOL;Micro-organisme;yes;20;20;yes;no;groep 140.02
LIN;LINEZOL;Micro-organisme;yes;20;20;yes;no;groep 140.03
LIN;LINEZOL;Micro-organisme;yes;21;21;yes;no;groep 130
LIN;LINEZOL;Micro-organisme;yes;21;21;yes;no;groep 130.02
LIN;LINEZOL;Micro-organisme;yes;21;21;yes;no;groep 130.03
LIN;LINEZOL;Micro-organisme;yes;21;21;yes;no;groep 130.04
LIN;LINEZOL;Micro-organisme;yes;21;21;yes;no;groep 130.05
LIN;LINEZOL;Micro-organisme;yes;21;21;yes;no;groep 130.06
LIN;LINEZOL;Micro-organisme;yes;21;21;yes;no;groep 130.07
LIN;LINEZOL;Micro-organisme;yes;21;21;yes;no;groep 130.08
LIN;LINEZOL;Micro-organisme;yes;21;21;yes;no;groep 130.09
LIN;LINEZOL;Micro-organisme;yes;21;21;yes;no;groep 131
LIN;LINEZOL;Micro-organisme;yes;22;22;yes;no;groep 160
LIN;LINEZOL;Micro-organisme;yes;22;22;yes;no;groep 220
LIN;LINEZOL;Micro-organisme;yes;25;25;yes;no;groep 180
LIN;LINEZOL;Micro-organisme;yes;9999;9999;yes;no;groep 120.01
LIN;LINEZOL;Micro-organisme;yes;9999;9999;yes;no;groep 120.02
LIN;LINEZOL;Micro-organisme;yes;9999;9999;yes;no;groep 120.03
MER;MEROPEM;Micro-organisme;no;.001;.001;no;yes;groep 70
MER;MEROPEM;Micro-organisme;no;.03;.03;no;yes;groep 340
MER;MEROPEM;Micro-organisme;no;.25;.25;no;yes;groep 110.02
MER;MEROPEM;Micro-organisme;no;.25;.25;no;yes;groep 190
MER;MEROPEM;Micro-organisme;no;.25;.25;no;yes;groep 220
MER;MEROPEM;Micro-organisme;no;.25;.25;no;yes;groep 330
MER;MEROPEM;Micro-organisme;no;.25;.25;no;yes;groep 90
MER;MEROPEM;Micro-organisme;no;1;2;no;yes;groep 480
MER;MEROPEM;Micro-organisme;no;1;4;no;yes;groep 360
MER;MEROPEM;Micro-organisme;no;2;2;no;yes;groep 100
MER;MEROPEM;Micro-organisme;no;2;2;no;yes;groep 160
MER;MEROPEM;Micro-organisme;no;2;2;no;yes;groep 170
MER;MEROPEM;Micro-organisme;no;2;2;no;yes;groep 370
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.01
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.02
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.03
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.04
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.05
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.06
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.07
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.08
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.09
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.10
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.11
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.12
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.13
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.14
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.15
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.16
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.17
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.18
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.19
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.20
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.21
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.22
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.23
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.24
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.25
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.26
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 10.27
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 20
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 20.01
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 240
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 240.01
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 240.02
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 240.03
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 300
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 300.01
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 380
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 40
MER;MEROPEM;Micro-organisme;no;2;8;no;yes;groep 80
MER;MEROPEM;Micro-organisme;no;4;8;no;yes;groep 60
MER;MEROPEM;Micro-organisme;yes;15;21;yes;no;groep 40
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.01
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.02
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.03
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.04
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.05
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.06
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.07
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.08
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.09
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.10
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.11
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.12
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.13
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.14
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.15
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.16
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.17
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.18
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.19
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.20
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.21
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.22
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.23
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.24
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.25
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.26
MER;MEROPEM;Micro-organisme;yes;16;22;yes;no;groep 10.27
MER;MEROPEM;Micro-organisme;yes;18;24;yes;no;groep 20
MER;MEROPEM;Micro-organisme;yes;18;24;yes;no;groep 20.01
MER;MEROPEM;Micro-organisme;yes;20;26;yes;no;groep 360
MER;MEROPEM;Micro-organisme;yes;24;24;yes;no;groep 370
MER;MEROPEM;Micro-organisme;yes;25;25;yes;no;groep 220
MER;MEROPEM;Micro-organisme;yes;26;26;yes;no;groep 190
MER;MEROPEM;Micro-organisme;yes;30;30;yes;no;groep 340
MER;MEROPEM;Micro-organisme;yes;31;31;yes;no;groep 330
MER;MEROPEM;Micro-organisme;yes;33;33;yes;no;groep 100
MER;MEROPEM;Micro-organisme;yes;9999;9999;yes;no;groep 70
MEZ;METRONI;Micro-organisme;no;2;2;no;yes;groep 250
MEZ;METRONI;Micro-organisme;no;4;4;no;yes;groep 240
MEZ;METRONI;Micro-organisme;no;4;4;no;yes;groep 240.01
MEZ;METRONI;Micro-organisme;no;4;4;no;yes;groep 240.02
MEZ;METRONI;Micro-organisme;no;4;4;no;yes;groep 240.03
MEZ;METRONI;Micro-organisme;no;4;4;no;yes;groep 300
MEZ;METRONI;Micro-organisme;no;4;4;no;yes;groep 300.01
MEZ;METRONI;Micro-organisme;no;8;8;no;yes;groep 310
MIF;MICAFUN;Micro-organisme;no;.001;.001;no;yes;groep 410
MIF;MICAFUN;Micro-organisme;no;.016;.016;no;yes;groep 400.01
MIF;MICAFUN;Micro-organisme;no;.016;.03;no;yes;groep 400
MIF;MICAFUN;Micro-organisme;no;.016;.03;no;yes;groep 400.02
MIF;MICAFUN;Micro-organisme;no;.016;.03;no;yes;groep 400.07
MIF;MICAFUN;Micro-organisme;no;.03;.03;no;yes;groep 400.03
MIF;MICAFUN;Micro-organisme;no;2;2;no;yes;groep 400.05
MIN;MINOCYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.11
MIN;MINOCYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.12
MIN;MINOCYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.13
MIN;MINOCYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.14
MIN;MINOCYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.15
MIN;MINOCYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.16
MIN;MINOCYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.17
MIN;MINOCYCL;Micro-organisme;no;.001;.001;no;yes;groep 10.18
MIN;MINOCYCL;Micro-organisme;no;.001;.001;no;yes;groep 20.01
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 130
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.02
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.03
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.04
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.05
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.06
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.07
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.08
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 130.09
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 131
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 150
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 150.01
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 150.02
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 150.03
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 150.04
MIN;MINOCYCL;Micro-organisme;no;.5;.5;no;yes;groep 160
MIN;MINOCYCL;Micro-organisme;no;1;1;no;yes;groep 100
MIN;MINOCYCL;Micro-organisme;no;1;1;no;yes;groep 110.02
MIN;MINOCYCL;Micro-organisme;no;1;1;no;yes;groep 90
MIN;MINOCYCL;Micro-organisme;no;4;8;no;yes;groep 30
MIN;MINOCYCL;Micro-organisme;no;4;8;no;yes;groep 60
MIN;MINOCYCL;Micro-organisme;yes;15;19;yes;no;groep 30
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 130
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 130.02
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 130.03
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 130.04
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 130.05
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 130.06
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 130.07
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 130.08
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 130.09
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 131
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 150
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 150.01
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 150.02
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 150.03
MIN;MINOCYCL;Micro-organisme;yes;23;23;yes;no;groep 150.04
MIN;MINOCYCL;Micro-organisme;yes;24;24;yes;no;groep 160
MIN;MINOCYCL;Micro-organisme;yes;24;24;yes;no;groep 90
MIN;MINOCYCL;Micro-organisme;yes;25;25;yes;no;groep 100
MIN;MINOCYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.11
MIN;MINOCYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.12
MIN;MINOCYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.13
MIN;MINOCYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.14
MIN;MINOCYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.15
MIN;MINOCYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.16
MIN;MINOCYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.17
MIN;MINOCYCL;Micro-organisme;yes;9999;9999;yes;no;groep 10.18
MIN;MINOCYCL;Micro-organisme;yes;9999;9999;yes;no;groep 20.01
MXF;MOXIFLOX;Micro-organisme;no;.125;.125;no;yes;groep 90
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.01
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.02
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.03
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.04
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.05
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.06
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.07
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.08
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.09
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.10
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.11
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.12
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.13
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.14
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.15
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.16
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.17
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.18
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.19
MXF;MOXIFLOX;Micro-organisme;no;.25;.25;no;yes;groep 10.20
